Region,Date,Value
HSE Dublin and South East,2025-04-06,5.697273711921776
HSE Dublin and South East,2025-04-13,5.879878638585935
HSE Dublin and South East,2025-04-20,5.916399623918767
HSE Dublin and South East,2025-04-27,6.865945242572396
HSE Dublin and South East,2025-05-04,6.3181304625799175
HSE Dublin and South East,2025-05-11,7.121592139902219
HSE Dublin and South East,2025-05-18,6.500735389244077
HSE Dublin and South East,2025-05-25,8.509389582549831
HSE Dublin and South East,2025-06-01,7.52332297856337
HSE Dublin and South East,2025-06-08,8.071137758555848
HSE Dublin and South East,2025-06-15,5.624231741256112
HSE Dublin and South East,2025-06-22,6.391172433245581
HSE Dublin and South East,2025-06-29,6.573777359909741
HSE Dublin and South East,2025-07-06,6.17204652124859
HSE Dublin and South East,2025-07-13,7.340718051899211
HSE Dublin and South East,2025-07-20,8.765036479879655
HSE Dublin and South East,2025-07-27,7.669406919894698
HSE Dublin and South East,2025-08-03,6.7563822865739
HSE Dublin and South East,2025-08-10,7.085071154569388
HSE Dublin and South East,2025-08-17,8.29026367055284
HSE Dublin and South East,2025-08-24,10.079791951861603
HSE Dublin and South East,2025-08-31,9.093725347875141
HSE Dublin and South East,2025-09-07,8.399826626551336
HSE Dublin and South East,2025-09-14,11.504110379842047
HSE Dublin and South East,2025-09-21,12.672781910492667
HSE Dublin and South East,2025-09-28,8.582431553215494
HSE Dublin and South East,2025-10-05,7.559843963896202
HSE Dublin and South East,2025-10-12,9.82414505453178
HSE Dublin and South East,2025-10-19,10.481522790522753
HSE Dublin and South East,2025-10-26,10.152833922527266
HSE Dublin and South East,2025-11-02,9.678061113200451
HSE Dublin and South East,2025-11-09,15.81358664911621
HSE Dublin and South East,2025-11-16,13.001470778488155
HSE Mid West,2023-01-01,1.677396954314721
HSE Mid West,2023-01-08,9.994490186125212
HSE Mid West,2023-01-15,5.451540101522843
HSE Mid West,2023-01-22,6.63969627749577
HSE Mid West,2023-01-29,5.661214720812183
HSE Mid West,2023-02-05,7.68806937394247
HSE Mid West,2023-02-12,9.29557478849408
HSE Mid West,2023-02-19,10.518676734348563
HSE Mid West,2023-02-26,11.287483671742809
HSE Mid West,2023-03-05,10.938025972927242
HSE Mid West,2023-03-12,10.728351353637903
HSE Mid West,2023-03-19,10.623514043993232
HSE Mid West,2023-03-26,12.580477157360408
HSE Mid West,2023-04-02,12.0213448392555
HSE Mid West,2023-04-09,11.601995600676819
HSE Mid West,2023-04-16,10.099327495769883
HSE Mid West,2023-04-23,11.70683291032149
HSE Mid West,2023-04-30,12.12618214890017
HSE Mid West,2023-05-07,12.825097546531303
HSE Mid West,2023-05-14,10.833188663282572
HSE Mid West,2023-05-21,10.55362250423012
HSE Mid West,2023-05-28,12.65036869712352
HSE Mid West,2023-06-04,11.18264636209814
HSE Mid West,2023-06-11,11.462212521150594
HSE Mid West,2023-06-18,10.86813443316413
HSE Mid West,2023-06-25,11.741778680203046
HSE Mid West,2023-07-02,13.768633333333334
HSE Mid West,2023-07-09,12.825097546531303
HSE Mid West,2023-07-16,12.33585676818951
HSE Mid West,2023-07-23,12.23101945854484
HSE Mid West,2023-07-30,13.244446785109984
HSE Mid West,2023-08-06,11.462212521150594
HSE Mid West,2023-08-13,11.217592131979696
HSE Mid West,2023-08-20,10.23911057529611
HSE Mid West,2023-08-27,10.903080203045686
HSE Mid West,2023-09-03,12.300910998307954
HSE Mid West,2023-09-10,14.153036802030458
HSE Mid West,2023-09-17,13.209501015228428
HSE Mid West,2023-09-24,13.454121404399324
HSE Mid West,2023-10-01,14.642277580372252
HSE Mid West,2023-10-08,14.572386040609139
HSE Mid West,2023-10-15,12.615422927241964
HSE Mid West,2023-10-22,13.628850253807107
HSE Mid West,2023-10-29,11.567049830795263
HSE Mid West,2023-11-05,9.994490186125212
HSE Mid West,2023-11-12,11.881561759729273
HSE Mid West,2023-11-19,13.943362182741117
HSE Mid West,2023-11-26,12.75520600676819
HSE Mid West,2023-12-03,11.881561759729273
HSE Mid West,2023-12-10,13.733687563451777
HSE Mid West,2023-12-17,14.572386040609137
HSE Mid West,2023-12-24,8.31709323181049
HSE Mid West,2023-12-31,4.018763536379019
HSE Mid West,2024-01-07,10.204164805414553
HSE Mid West,2024-01-14,11.112754822335026
HSE Mid West,2024-01-21,12.510585617597293
HSE Mid West,2024-01-28,14.712169120135364
HSE Mid West,2024-02-04,15.620759137055838
HSE Mid West,2024-02-11,17.5078307106599
HSE Mid West,2024-02-18,14.572386040609137
HSE Mid West,2024-02-25,13.524012944162438
HSE Mid West,2024-03-03,14.712169120135364
HSE Mid West,2024-03-10,13.90841641285956
HSE Mid West,2024-03-17,12.86004331641286
HSE Mid West,2024-03-24,14.677223350253808
HSE Mid West,2024-03-31,14.817006429780035
HSE Mid West,2024-04-07,12.65036869712352
HSE Mid West,2024-04-14,12.265965228426396
HSE Mid West,2024-04-21,14.048199492385788
HSE Mid West,2024-04-28,14.537440270727581
HSE Mid West,2024-05-05,11.39232098138748
HSE Mid West,2024-05-12,11.007917512690355
HSE Mid West,2024-05-19,15.06162681895093
HSE Mid West,2024-05-26,15.271301438240272
HSE Mid West,2024-06-02,14.747114890016922
HSE Mid West,2024-06-09,10.903080203045686
HSE Mid West,2024-06-16,10.588568274111676
HSE Mid West,2024-06-23,9.854707106598985
HSE Mid West,2024-06-30,12.685314467005076
HSE Mid West,2024-07-07,13.139609475465313
HSE Mid West,2024-07-14,16.214837225042302
HSE Mid West,2024-07-21,13.59390448392555
HSE Mid West,2024-07-28,11.18264636209814
HSE Mid West,2024-08-04,11.112754822335026
HSE Mid West,2024-08-11,13.034772165820643
HSE Mid West,2024-08-18,5.661214720812183
HSE Mid West,2024-08-25,0.0
HSE Mid West,2024-09-01,3.5994142978003385
HSE Mid West,2024-09-08,6.919262436548224
HSE Mid West,2024-09-15,8.701496700507615
HSE Mid West,2024-09-22,9.749869796954316
HSE Mid West,2024-09-29,11.042863282571911
HSE Mid West,2024-10-06,13.59390448392555
HSE Mid West,2024-10-13,12.685314467005078
HSE Mid West,2024-10-20,11.671887140439933
HSE Mid West,2024-10-27,9.575140947546533
HSE Mid West,2024-11-03,13.034772165820645
HSE Mid West,2024-11-10,15.795487986463622
HSE Mid West,2024-11-17,13.90841641285956
HSE Mid West,2024-11-24,14.187982571912015
HSE Mid West,2024-12-01,12.580477157360408
HSE Mid West,2024-12-08,14.88689796954315
HSE Mid West,2024-12-15,12.65036869712352
HSE Mid West,2024-12-22,14.712169120135364
HSE Mid West,2024-12-29,7.198828595600677
HSE Mid West,2025-01-05,15.271301438240272
HSE Mid West,2025-01-12,16.983644162436548
HSE Mid West,2025-01-19,16.109999915397633
HSE Mid West,2025-01-26,12.300910998307954
HSE Mid West,2025-02-02,13.733687563451777
HSE Mid West,2025-02-09,13.314338324873097
HSE Mid West,2025-02-16,12.196073688663283
HSE Mid West,2025-02-23,14.991735279187818
HSE Mid West,2025-03-02,14.397657191201354
HSE Mid West,2025-03-09,12.825097546531303
HSE Mid West,2025-03-16,11.39232098138748
HSE Mid West,2025-03-23,9.050954399323182
HSE Mid West,2025-03-30,13.454121404399324
HSE Mid West,2025-04-06,11.147700592216584
HSE Mid West,2025-04-13,10.972971742808799
HSE Mid West,2025-04-20,12.615422927241964
HSE Mid West,2025-04-27,13.873470642978004
HSE Mid West,2025-05-04,12.12618214890017
HSE Mid West,2025-05-11,12.265965228426396
HSE Mid West,2025-05-18,13.349284094754655
HSE Mid West,2025-05-25,12.300910998307954
HSE Mid West,2025-06-01,12.23101945854484
HSE Mid West,2025-06-08,11.741778680203046
HSE Mid West,2025-06-15,12.510585617597293
HSE Mid West,2025-06-22,9.505249407783419
HSE Mid West,2025-06-29,13.943362182741119
HSE Mid West,2025-07-06,12.894989086294418
HSE Mid West,2025-07-13,9.61008671742809
HSE Mid West,2025-07-20,11.252537901861253
HSE Mid West,2025-07-27,12.405748307952624
HSE Mid West,2025-08-03,13.628850253807109
HSE Mid West,2025-08-10,9.784815566835873
HSE Mid West,2025-08-17,8.037527072758039
HSE Mid West,2025-08-24,13.524012944162438
HSE Mid West,2025-08-31,13.27939255499154
HSE Mid West,2025-09-07,13.384229864636211
HSE Mid West,2025-09-14,11.49715829103215
HSE Mid West,2025-09-21,12.825097546531303
HSE Mid West,2025-09-28,13.454121404399324
HSE Mid West,2025-10-05,15.446030287648055
HSE Mid West,2025-10-12,10.064381725888325
HSE Mid West,2025-10-19,6.499913197969543
HSE Mid West,2025-10-26,5.38164856175973
HSE Mid West,2025-11-02,6.150455499153977
HSE Mid West,2025-11-09,6.11550972927242
HSE Mid West,2025-11-16,5.870889340101523
HSE South West,2023-01-01,2.922502797202797
HSE South West,2023-01-08,19.56967062937063
HSE South West,2023-01-15,13.650677622377621
HSE South West,2023-01-22,13.76165874125874
HSE South West,2023-01-29,16.203243356643355
HSE South West,2023-02-05,14.16858951048951
HSE South West,2023-02-12,10.432225174825174
HSE South West,2023-02-19,16.16624965034965
HSE South West,2023-02-26,16.05526853146853
HSE South West,2023-03-05,13.724665034965035
HSE South West,2023-03-12,20.309544755244755
HSE South West,2023-03-19,16.906123776223776
HSE South West,2023-03-26,17.46102937062937
HSE South West,2023-04-02,19.310714685314686
HSE South West,2023-04-09,16.018274825174824
HSE South West,2023-04-16,17.017104895104893
HSE South West,2023-04-23,18.05292867132867
HSE South West,2023-04-30,16.4621993006993
HSE South West,2023-05-07,16.12925594405594
HSE South West,2023-05-14,17.35004825174825
HSE South West,2023-05-21,16.610174125874124
HSE South West,2023-05-28,14.242576923076921
HSE South West,2023-06-04,9.766338461538462
HSE South West,2023-06-11,6.732854545454545
HSE South West,2023-06-18,10.654187412587412
HSE South West,2023-06-25,10.358237762237762
HSE South West,2023-07-02,7.398741258741259
HSE South West,2023-07-09,5.808011888111888
HSE South West,2023-07-16,9.692351048951048
HSE South West,2023-07-23,10.46921888111888
HSE South West,2023-07-30,12.355897902097901
HSE South West,2023-08-06,11.948967132867132
HSE South West,2023-08-13,6.843835664335664
HSE South West,2023-08-20,10.506212587412588
HSE South West,2023-08-27,16.018274825174824
HSE South West,2023-09-03,18.977771328671327
HSE South West,2023-09-10,16.314224475524476
HSE South West,2023-09-17,12.503872727272727
HSE South West,2023-09-24,14.575520279720278
HSE South West,2023-10-01,18.126916083916083
HSE South West,2023-10-08,15.16741958041958
HSE South West,2023-10-15,14.982451048951049
HSE South West,2023-10-22,13.317734265734265
HSE South West,2023-10-29,14.612513986013985
HSE South West,2023-11-05,16.388211888111886
HSE South West,2023-11-12,16.129255944055945
HSE South West,2023-11-19,17.128086013986014
HSE South West,2023-11-26,13.87263986013986
HSE South West,2023-12-03,16.610174125874124
HSE South West,2023-12-10,13.502702797202797
HSE South West,2023-12-17,18.089922377622376
HSE South West,2023-12-24,8.915483216783215
HSE South West,2023-12-31,5.401081118881119
HSE South West,2024-01-07,18.792802797202796
HSE South West,2024-01-14,17.75697902097902
HSE South West,2024-01-21,20.531506993006992
HSE South West,2024-01-28,20.383532167832165
HSE South West,2024-02-04,12.947797202797203
HSE South West,2024-02-11,11.653017482517482
HSE South West,2024-02-18,10.654187412587412
HSE South West,2024-02-25,9.322413986013986
HSE South West,2024-03-03,12.799822377622377
HSE South West,2024-03-10,9.87731958041958
HSE South West,2024-03-17,12.836816083916084
HSE South West,2024-03-24,13.909633566433566
HSE South West,2024-03-31,9.9883006993007
HSE South West,2024-04-07,14.538526573426573
HSE South West,2024-04-14,14.797482517482516
HSE South West,2024-04-21,8.98947062937063
HSE South West,2024-04-28,10.358237762237762
HSE South West,2024-05-05,13.909633566433566
HSE South West,2024-05-12,6.547886013986013
HSE South West,2024-05-19,6.991810489510489
HSE South West,2024-05-26,11.431055244755244
HSE South West,2024-06-02,11.06111818181818
HSE South West,2024-06-09,14.464539160839161
HSE South West,2024-06-16,13.391721678321678
HSE South West,2024-06-23,11.098111888111887
HSE South West,2024-06-30,9.17443916083916
HSE South West,2024-07-07,9.618363636363636
HSE South West,2024-07-14,12.392891608391608
HSE South West,2024-07-21,10.5802
HSE South West,2024-07-28,11.690011188811187
HSE South West,2024-08-04,5.918993006993007
HSE South West,2024-08-11,8.730514685314684
HSE South West,2024-08-18,8.397571328671328
HSE South West,2024-08-25,6.436904895104894
HSE South West,2024-09-01,6.991810489510489
HSE South West,2024-09-08,7.435734965034964
HSE South West,2024-09-15,13.058778321678322
HSE South West,2024-09-22,12.910803496503496
HSE South West,2024-09-29,11.690011188811189
HSE South West,2024-10-06,14.686501398601399
HSE South West,2024-10-13,10.506212587412586
HSE South West,2024-10-20,8.360577622377622
HSE South West,2024-10-27,7.546716083916084
HSE South West,2024-11-03,8.138615384615385
HSE South West,2024-11-10,13.206753146853146
HSE South West,2024-11-17,8.730514685314684
HSE South West,2024-11-24,9.28542027972028
HSE South West,2024-12-01,13.724665034965035
HSE South West,2024-12-08,11.800992307692306
HSE South West,2024-12-15,9.692351048951048
HSE South West,2024-12-22,13.243746853146853
HSE South West,2024-12-29,4.772188111888112
HSE South West,2025-01-05,14.501532867132866
HSE South West,2025-01-12,19.902613986013986
HSE South West,2025-01-19,19.236727272727272
HSE South West,2025-01-26,17.793972727272724
HSE South West,2025-02-02,17.35004825174825
HSE South West,2025-02-09,13.46570909090909
HSE South West,2025-02-16,11.542036363636363
HSE South West,2025-02-23,12.355897902097901
HSE South West,2025-03-02,12.947797202797203
HSE South West,2025-03-09,9.581369930069929
HSE South West,2025-03-16,5.734024475524476
HSE South West,2025-03-23,10.506212587412588
HSE South West,2025-03-30,12.984790909090908
HSE South West,2025-04-06,11.246086713286713
HSE South West,2025-04-13,6.325923776223775
HSE South West,2025-04-20,6.2519363636363625
HSE South West,2025-04-27,7.250766433566434
HSE South West,2025-05-04,5.771018181818182
HSE South West,2025-05-11,7.324753846153845
HSE South West,2025-05-18,6.473898601398601
HSE South West,2025-05-25,6.0299741258741255
HSE South West,2025-06-01,4.328263636363636
HSE South West,2025-06-08,5.771018181818182
HSE South West,2025-06-15,4.809181818181818
HSE South West,2025-06-22,6.769848251748251
HSE South West,2025-06-29,9.396401398601398
HSE South West,2025-07-06,8.138615384615385
HSE South West,2025-07-13,9.137445454545453
HSE South West,2025-07-20,6.769848251748251
HSE South West,2025-07-27,8.915483216783215
HSE South West,2025-08-03,8.656527272727272
HSE South West,2025-08-10,6.325923776223775
HSE South West,2025-08-17,8.06462797202797
HSE South West,2025-08-24,7.398741258741259
HSE South West,2025-08-31,9.840325874125874
HSE South West,2025-09-07,12.725834965034965
HSE South West,2025-09-14,8.58253986013986
HSE South West,2025-09-21,8.619533566433565
HSE South West,2025-09-28,11.653017482517482
HSE South West,2025-10-05,12.429885314685315
HSE South West,2025-10-12,14.279570629370628
HSE South West,2025-10-19,15.537356643356643
HSE South West,2025-10-26,11.837986013986013
HSE South West,2025-11-02,13.909633566433566
HSE South West,2025-11-09,16.980111188811186
HSE South West,2025-11-16,7.694690909090909
HSE West and North West,2023-01-01,2.9333695859872613
HSE West and North West,2023-01-08,24.192738853503187
HSE West and North West,2023-01-15,13.789861146496815
HSE West and North West,2023-01-22,18.235276910828027
HSE West and North West,2023-01-29,14.908775318471339
HSE West and North West,2023-02-05,13.97130668789809
HSE West and North West,2023-02-12,13.0943199044586
HSE West and North West,2023-02-19,17.902626751592358
HSE West and North West,2023-02-26,18.325999681528664
HSE West and North West,2023-03-05,14.727329777070064
HSE West and North West,2023-03-12,17.53973566878981
HSE West and North West,2023-03-19,19.959009554140128
HSE West and North West,2023-03-26,21.92466958598726
HSE West and North West,2023-04-02,20.23117786624204
HSE West and North West,2023-04-09,21.2896101910828
HSE West and North West,2023-04-16,19.475154777070063
HSE West and North West,2023-04-23,18.567927070063696
HSE West and North West,2023-04-30,16.813953503184713
HSE West and North West,2023-05-07,20.261418789808918
HSE West and North West,2023-05-14,20.382382484076434
HSE West and North West,2023-05-21,17.78166305732484
HSE West and North West,2023-05-28,16.360339649681528
HSE West and North West,2023-06-04,13.336247292993631
HSE West and North West,2023-06-11,15.543834713375798
HSE West and North West,2023-06-18,16.29985780254777
HSE West and North West,2023-06-25,18.17479506369427
HSE West and North West,2023-07-02,13.36648821656051
HSE West and North West,2023-07-09,9.919022929936306
HSE West and North West,2023-07-16,13.517692834394904
HSE West and North West,2023-07-23,13.517692834394905
HSE West and North West,2023-07-30,14.243475
HSE West and North West,2023-08-06,15.967207643312102
HSE West and North West,2023-08-13,18.023590445859874
HSE West and North West,2023-08-20,15.362389171974524
HSE West and North West,2023-08-27,14.54588423566879
HSE West and North West,2023-09-03,15.543834713375796
HSE West and North West,2023-09-10,18.205035987261148
HSE West and North West,2023-09-17,14.334197770700637
HSE West and North West,2023-09-24,12.429019585987263
HSE West and North West,2023-10-01,12.610465127388535
HSE West and North West,2023-10-08,14.092270382165605
HSE West and North West,2023-10-15,13.820102070063694
HSE West and North West,2023-10-22,12.398778662420382
HSE West and North West,2023-10-29,12.822151592356688
HSE West and North West,2023-11-05,13.336247292993631
HSE West and North West,2023-11-12,15.211184554140127
HSE West and North West,2023-11-19,16.662748885350318
HSE West and North West,2023-11-26,11.521791878980892
HSE West and North West,2023-12-03,11.763719267515924
HSE West and North West,2023-12-10,18.47720429936306
HSE West and North West,2023-12-17,20.654550796178345
HSE West and North West,2023-12-24,11.461310031847134
HSE West and North West,2023-12-31,4.717584076433122
HSE West and North West,2024-01-07,17.297808280254777
HSE West and North West,2024-01-14,14.515643312101911
HSE West and North West,2024-01-21,12.489501433121019
HSE West and North West,2024-01-28,15.634557484076433
HSE West and North West,2024-02-04,14.122511305732484
HSE West and North West,2024-02-11,15.453111942675159
HSE West and North West,2024-02-18,17.721181210191084
HSE West and North West,2024-02-25,14.334197770700637
HSE West and North West,2024-03-03,11.128659872611465
HSE West and North West,2024-03-10,9.525890923566878
HSE West and North West,2024-03-17,9.707336464968153
HSE West and North West,2024-03-24,12.79191066878981
HSE West and North West,2024-03-31,11.128659872611465
HSE West and North West,2024-04-07,15.48335286624204
HSE West and North West,2024-04-14,19.5658775477707
HSE West and North West,2024-04-21,13.880583917197454
HSE West and North West,2024-04-28,9.162999840764332
HSE West and North West,2024-05-05,8.981554299363058
HSE West and North West,2024-05-12,12.21733312101911
HSE West and North West,2024-05-19,14.969257165605097
HSE West and North West,2024-05-26,8.376735828025478
HSE West and North West,2024-06-02,11.219382643312102
HSE West and North West,2024-06-09,11.461310031847134
HSE West and North West,2024-06-16,17.418771974522294
HSE West and North West,2024-06-23,14.424920541401274
HSE West and North West,2024-06-30,13.910824840764331
HSE West and North West,2024-07-07,10.281914012738854
HSE West and North West,2024-07-14,13.0943199044586
HSE West and North West,2024-07-21,14.001547611464968
HSE West and North West,2024-07-28,13.578174681528663
HSE West and North West,2024-08-04,13.124560828025478
HSE West and North West,2024-08-11,12.76166974522293
HSE West and North West,2024-08-18,11.612514649681529
HSE West and North West,2024-08-25,10.735527866242037
HSE West and North West,2024-09-01,11.158900796178344
HSE West and North West,2024-09-08,10.916973407643312
HSE West and North West,2024-09-15,12.398778662420382
HSE West and North West,2024-09-22,15.241425477707008
HSE West and North West,2024-09-29,16.057930414012738
HSE West and North West,2024-10-06,15.483352866242038
HSE West and North West,2024-10-13,13.880583917197452
HSE West and North West,2024-10-20,12.791910668789809
HSE West and North West,2024-10-27,11.88468296178344
HSE West and North West,2024-11-03,10.73552786624204
HSE West and North West,2024-11-10,14.334197770700637
HSE West and North West,2024-11-17,14.939016242038218
HSE West and North West,2024-11-24,14.031788535031847
HSE West and North West,2024-12-01,13.185042675159236
HSE West and North West,2024-12-08,12.640706050955414
HSE West and North West,2024-12-15,13.003597133757962
HSE West and North West,2024-12-22,12.12661035031847
HSE West and North West,2024-12-29,5.896980095541402
HSE West and North West,2025-01-05,16.481303343949044
HSE West and North West,2025-01-12,18.386481528662422
HSE West and North West,2025-01-19,18.900577229299362
HSE West and North West,2025-01-26,19.475154777070063
HSE West and North West,2025-02-02,22.136356050955413
HSE West and North West,2025-02-09,22.408524363057325
HSE West and North West,2025-02-16,16.57202611464968
HSE West and North West,2025-02-23,17.116362738853503
HSE West and North West,2025-03-02,19.475154777070063
HSE West and North West,2025-03-09,15.18094363057325
HSE West and North West,2025-03-16,14.27371592356688
HSE West and North West,2025-03-23,9.283963535031848
HSE West and North West,2025-03-30,13.426970063694268
HSE West and North West,2025-04-06,11.340346337579618
HSE West and North West,2025-04-13,10.191191242038217
HSE West and North West,2025-04-20,10.97745525477707
HSE West and North West,2025-04-27,12.670946974522293
HSE West and North West,2025-05-04,10.554082324840765
HSE West and North West,2025-05-11,12.459260509554142
HSE West and North West,2025-05-18,14.394679617834395
HSE West and North West,2025-05-25,10.70528694267516
HSE West and North West,2025-06-01,13.306006369426752
HSE West and North West,2025-06-08,14.062029458598726
HSE West and North West,2025-06-15,14.757570700636943
HSE West and North West,2025-06-22,13.578174681528662
HSE West and North West,2025-06-29,14.727329777070064
HSE West and North West,2025-07-06,12.882633439490446
HSE West and North West,2025-07-13,10.554082324840765
HSE West and North West,2025-07-20,16.239375955414012
HSE West and North West,2025-07-27,16.390580573248407
HSE West and North West,2025-08-03,15.936966719745223
HSE West and North West,2025-08-10,14.001547611464968
HSE West and North West,2025-08-17,17.78166305732484
HSE West and North West,2025-08-24,18.930818152866244
HSE West and North West,2025-08-31,18.265517834394906
HSE West and North West,2025-09-07,16.390580573248407
HSE West and North West,2025-09-14,19.717082165605095
HSE West and North West,2025-09-21,16.662748885350318
HSE West and North West,2025-09-28,9.374686305732483
HSE West and North West,2025-10-05,12.156851273885351
HSE West and North West,2025-10-12,15.816003025477707
HSE West and North West,2025-10-19,10.977455254777071
HSE West and North West,2025-10-26,12.791910668789809
HSE West and North West,2025-11-02,11.037937101910828
HSE West and North West,2025-11-09,14.87853439490446
HSE West and North West,2025-11-16,12.912874363057325
