week,HSE Dublin and Midlands,HSE Dublin and North East,HSE Dublin and South East,HSE Mid West,HSE South West,HSE West and North West
2023-01-02,2.497092219258255,2.6129431319571164,3.076930938188444,-0.7994778517966928,0.2852484047721055,1.4689072275304689
2023-01-09,-0.6529948142263124,-1.109592413887243,-0.962041961912289,-2.523609793015126,-0.9121665176296134,-1.852859967361045
2023-01-16,-0.1891849069175184,-1.6591629193895445,-1.3336001759606273,-0.5361229871759325,-0.2658517977714032,1.1808078361034038
2023-01-23,-1.2160883844302481,-1.2184930653669759,-0.019457927250828982,-1.2228371248130638,0.6552984158023937,-0.9124597095436447
2023-01-30,-0.02040309173615595,-1.1380214426998723,-0.8038245403679514,0.032937355493888265,-0.5468575242178408,-0.6251772623695178
2023-02-06,0.8543165332294568,-0.6171844123295975,1.454085126460569,0.24499298549535764,-1.4493183034401231,-0.6288449576844936
2023-02-13,0.7413001121276918,2.7655349297459075,0.24761981928338642,0.2717838018406338,1.4167432360239856,1.436922658328496
2023-02-20,1.0738632694442687,0.7362320975543448,-0.6001171631369507,0.20665326627379413,0.3016085519919189,0.5204451560764939
2023-02-27,-0.09375015173199111,-1.353430378075777,1.0599997161261878,-0.26244583782788283,-0.6043844207743001,-1.0743351481149106
2023-03-06,2.8843612923514366,-0.9010837626910623,0.6988502112543062,-0.29942292345456506,2.212846370637202,0.831251163972327
2023-03-13,-0.06598466848701873,-0.08921632265883885,-0.09600596734565206,-0.2806416741093661,-0.2545948320506619,1.223518337764208
2023-03-20,1.417790957507293,1.093831635025602,1.4616763989239412,0.7328404254061658,0.518332744673445,1.3394890754972766
2023-03-27,0.7008027142104696,0.7347289169691326,-0.4028232594190208,-0.14827576126168293,1.1804139346686722,0.1870973545554003
2023-04-03,-1.694976874265894,-0.7702471283940935,-2.486390973086653,-0.2701128139414969,-0.3231466479522693,0.9422059032570663
2023-04-10,0.8466717166961522,-1.5802537907086969,1.3223848447171405,-0.8736421193205175,0.712585437966099,0.08197352205113433
2023-04-17,1.2335863774179225,0.6063441642693336,2.1445247027261827,0.40682553865106563,0.9935868031015651,0.14842287564651546
2023-04-24,0.8526806842376,-0.03831578414422839,1.6795666742185063,0.1838996928988653,0.2352802217885395,-0.22884817792502385
2023-05-01,2.058555890620948,1.6764037355670232,2.049009895833455,0.340448508224701,0.4660379019791715,1.5333201886594137
2023-05-08,2.179603389753539,0.7648322716514917,0.07396888233337341,-0.8856535156644131,1.0383350358383594,0.8516003378911459
2023-05-15,-1.6349644372243732,-0.037545761746391015,-1.4319117348311365,-0.43968920140527923,0.5634733681472388,-0.24975806142439888
2023-05-22,0.08712087395998327,1.209603844904915,0.8497089176305715,0.7802319871641086,-0.10640501058199922,-0.1711830063542784
2023-05-29,-0.033122093569804806,-1.1935250512631193,-1.6073286560452178,-0.5805873750728894,-1.1101802474431113,-0.8921086956242299
2023-06-05,-0.8422878663448989,-2.305956656983314,0.018615625259641812,-0.06907413147475912,-1.126266305323832,0.703824165841386
2023-06-12,1.5254440479740898,-0.8643214768418762,0.9497869780360492,-0.38519537364410744,1.0129149646761606,0.5814134413793953
2023-06-19,0.8601434502982352,0.2850736740497989,-0.5555670473297871,0.2309987830334692,0.1711106393328815,1.0572849329854561
2023-06-26,1.351939811065188,-1.2121785404193421,-0.331879005428259,1.0100720412958377,-0.8982613948759863,-1.2173778495851058
2023-07-03,0.8414911144154034,-0.9981408342084295,1.0784428231613141,-0.10976047431549234,-0.8157431011235224,-1.4606259784543494
2023-07-10,0.25971562282876776,0.2866525900473055,-0.2665379149642395,-0.1374165047525245,0.940854793087005,0.8530209472291488
2023-07-17,-2.1711171671198644,-0.09354228938171004,-0.11690770407007044,0.008652097175575678,0.41666108777840516,0.12163617484252079
2023-07-24,-0.09767078167130695,-0.6955827364282499,1.3245225623872898,0.5780243940866056,0.7773266867366415,0.2823248113766753
2023-07-31,-0.049090968700208855,-0.6837400122764391,0.2766201456552301,-0.6100124238126413,0.19114725192968318,0.7606406979696888
2023-08-07,-0.021365946902927247,1.8948439915729651,-0.3587884227332468,-0.21662714672226294,-1.5700426123511035,1.1084956620595814
2023-08-14,1.6207977188636917,0.3340410203839037,-0.062255207330219116,-0.549031457547775,0.7606269735534441,-0.44170213787415713
2023-08-21,-0.22895555109906648,-0.5012005268110756,0.15136507789791376,0.10265416310112291,1.999625849904672,-0.20922041054345308
2023-08-28,0.37873560571326503,-1.0219639217141516,-0.7782456592380936,0.64684510326395,1.7136841800429088,0.42533220653153614
2023-09-04,1.2842008460271583,0.00745158695178544,-0.24011762175757118,1.1258874127214662,-0.031265768641699984,1.2103424520814803
2023-09-11,0.4229665294376552,-0.6734179008384071,-0.04898279620065454,0.03620534502334384,-0.9103164962147071,-0.923701157683259
2023-09-18,0.1940594891015922,0.3589705151051422,1.549305243938302,0.3792461456861231,0.6463976772452805,-0.8476619720260363
2023-09-25,1.779746583755809,0.6834924189967345,-0.7965469553344577,0.9422340428110132,1.4988806315064553,-0.2377646301602429
2023-10-02,0.6768587089884693,-0.040933656791545675,-0.3427194481321722,0.5370386053213163,-0.38115028567106396,0.31921239099271276
2023-10-09,0.8468749530811716,0.3392655680798532,0.18863576097126486,-0.4658350461944555,0.03975147742346964,-0.15500329545329267
2023-10-16,-0.8632306305384878,-0.8437944919478089,-0.4687258068114581,0.6461755310837548,-0.4561812398387666,-0.6972027074713425
2023-10-23,0.7302424534480628,0.18138755170893195,0.27296585321513644,-0.6163774876060178,0.31028803926906323,-0.21917195993013958
2023-10-30,1.555716553508047,0.6165375556968438,-0.4886083165606947,-0.8124878492046564,0.6593383421032996,-0.09938219583796984
2023-11-06,1.576687720605527,0.17706342083530735,0.95856164611241,0.6957737247221527,0.1221463921293034,0.459310407299931
2023-11-13,-0.06012266813359296,0.22666436135226212,-0.13209402151115252,1.2091148403339318,0.44208204106314825,0.5398328172829414
2023-11-20,-1.278827544010763,-0.3943421199546473,-0.5402903493488,-0.09868178008797818,-0.9162326264040815,-1.8200302448692331
2023-11-27,-0.35707067566600753,-0.9821022629841114,0.6851468526687439,-0.26033239007722925,0.6715239029262297,-0.5937266970843903
2023-12-04,2.6567373600119857,0.9738476910513182,-0.7515652339144685,0.9761147764600364,-0.9112334355145812,2.0390715900521683
2023-12-11,0.9545367309866435,-0.5525254973940888,0.3031698319589521,0.8556552530272895,1.2463110822710513,1.2861943464055976
2023-12-18,-2.4162998983897346,-1.5355944544173872,0.11958872846783991,-1.2837747435195705,-1.1226219513545457,-1.3069670667858457
2023-12-25,0.15419460058874443,0.1815884629844332,-0.973796422506509,0.2219183905496353,0.68741076841207,-0.15851872100231082
2024-01-01,0.9040438767569662,1.3250388015384902,-1.3347094487841642,1.0787540926838535,1.6884372815199342,1.0675044992668041
2024-01-08,-1.7184772443403031,-1.3068774736107303,-1.015582973040273,-1.034082144479797,-1.5462912394355668,-2.821209160196997
2024-01-15,0.1471327743229439,0.7422701133182376,0.20760295252666006,0.5526048951099342,1.711389718891609,-0.18058535124292757
2024-01-22,0.7633834297023468,-0.12895849786949726,-0.5677288626940465,1.2816826626323305,0.6356081448845201,0.7983394548612223
2024-01-29,-1.3283409895765574,-0.37712852264295527,0.17277838505727985,0.9873306233144267,-2.0462943769854745,-0.5600007068282857
2024-02-05,0.5063600515408798,1.1719288306205877,1.4396144428098785,1.553338496525532,-0.8850502295390635,0.2076608713381966
2024-02-12,-1.0608850114582309,-1.0776712870911946,0.20274477382304298,-0.5409464149066908,-0.7158696802682841,0.8155549326569641
2024-02-19,0.5293427853392201,1.2205530170292864,-1.8218529750758607,-0.25091839392721516,-0.893533060657149,-1.0226457762675683
2024-02-26,0.6366589387869098,-1.163741333104295,-0.21395972073234001,0.7754023137927057,0.6586907786050973,-1.5052508986072017
2024-03-04,-0.11707867746649397,-0.2998488452411363,0.08822263491817661,0.04319789919162218,-1.0128409237443352,-1.2472002915860267
2024-03-11,0.24805311893918303,1.3967419811382475,0.7210469886900612,-0.29022105783032975,0.576301327421023,-0.6894197328284932
2024-03-18,-0.8697621578870547,-0.09070076921788046,-0.96229403918297,0.9668591480470655,0.44522227349628285,0.5060598815018228
2024-03-25,0.4388820483470416,-0.6249317968516988,0.5813637652546748,0.5165806817433265,-1.1785975433285965,-0.8260680300730755
2024-04-01,0.5389395463506205,-0.12490608495127817,1.3169339303302603,-0.6882195058577899,1.2422812778035217,1.1368493494036453
2024-04-08,0.7243409757252784,1.4419526959443887,-0.1930838583741071,-0.22458027569862082,0.5198600628717769,1.7447570753558208
2024-04-15,-0.16453811937066481,0.866978643817573,0.7891786090883657,0.8711281036504259,-1.6310188173900113,-1.4707039957831576
2024-04-22,-1.1658943221731626,0.5838100741340135,-0.004827167772488894,0.5842192202052282,0.10785273359594003,-2.0422597411704175
2024-04-29,-0.06798320151766564,-0.6863813099336645,-0.4011836456811886,-1.2110633779061357,1.2471748079970584,-0.8201406045261008
2024-05-06,-0.5949180919979754,0.9062611148497158,-0.4144321634048648,-0.45649468492459244,-2.0583258249252796,0.6126174746495622
2024-05-13,1.4608596691862206,1.438547844722716,-0.5237643276310052,1.8203290721138463,-0.4114636344719312,0.9276479216309342
2024-05-20,-0.2602292030573821,1.727057379000837,-0.023374385206302233,0.7015936614402585,1.2643054771130797,-2.2926493419071927
2024-05-27,1.1151709950312065,-1.3463730976642572,-0.8275234177240687,0.21600775043981665,0.2043770149413366,0.2466679927775223
2024-06-03,0.31002989900749195,0.6615406671010258,0.6072458733472869,-1.5485733522084713,1.35401567086887,-0.10638152307856408
2024-06-10,-0.10300296140827664,1.4964164435523548,0.30082981230782097,-0.4981082266632533,0.2836609629877476,2.018864570101881
2024-06-17,-0.37163910039875325,0.7734832165241317,0.2505713678609878,-0.6047323027246277,-0.3705712635763585,-0.49836228057743664
2024-06-24,-0.24656947741423355,1.1720359063940426,0.7114379248017602,1.0582745083831469,-0.517444543755178,-0.17433809894796973
2024-07-01,-0.9405277547635734,-0.2065217502017354,-0.6378783775665833,0.4564555870125153,0.10559231620225452,-1.3343772616123581
2024-07-08,-0.21916867407527235,-1.4279885141381692,0.448076173931378,1.7508262575615794,1.0172992497166717,0.5915527266664466
2024-07-15,0.6549798106572443,0.23660618196837924,-1.0104380541412954,-0.5121381462933161,-0.224818292219257,0.3922109895259769
2024-07-22,0.6934167755833173,0.15784010166641393,-0.4720425896210867,-1.0289647254769407,0.44752753748035623,-0.0692059461061471
2024-07-29,-0.177387436286454,0.14847077508222198,-0.010164184183584016,-0.2076430510819392,-1.7577941516554572,-0.17695981768770552
2024-08-05,-0.09441488674204294,0.12794416616783344,0.4496171692424847,-0.13062809414408616,0.3810546581546453,-0.20484441269818326
2024-08-12,-0.09208676510034819,-1.0814718714243843,-0.6681530732127928,-0.1831826204818655,-0.20032831113738836,-0.553128451036275
2024-08-19,-0.8289230136446982,0.5918720968418227,0.6477791806776875,-0.2533150029230678,-0.9222454202206176,-0.6205183349063491
2024-08-26,0.7132996951645088,0.547685053136889,0.1451478731337173,-0.34362657220232035,-0.3428633952591829,-0.2361073039996917
2024-09-02,-0.6653217249935307,0.6268580370305209,0.010302529126200208,-0.4505356245156303,-0.2923857116358257,-0.41597521165644374
2024-09-09,-1.2864703381301041,0.009507522881477482,1.1283803593459045,-0.7446335103689222,1.5018256468069202,0.1705597869919839
2024-09-16,0.9072430629240767,-0.14190309203920995,0.04793182798332343,0.091756702430885,0.20158525158424226,0.8916251521922708
2024-09-23,-0.015052035360564969,1.013189237392476,-0.37331999838203994,0.46047827767144356,-0.39144092358623567,0.47484629513187737
2024-09-30,0.5304838679269046,1.3319571414930782,0.7437359663955251,1.3018703087970083,0.8648334243769188,-0.04084788501308631
2024-10-07,0.48732857358846204,-1.0537200736589258,-0.22947378000851312,0.015273107659781803,-1.2269269192389989,-0.5611244005911877
2024-10-14,-1.1785556774533372,-0.014537872891051708,-0.03415560745620962,-0.3147191673840564,-1.2087387369625697,-0.6049917475869501
2024-10-21,-0.5445977166905016,-0.44645513902840195,-1.7490811036082294,-1.0155064923784065,-0.957976836568248,-0.6676335358037223
2024-10-28,-0.6165505160112832,0.38534254155082887,-1.076115068043401,1.3990840721507267,-0.5577774726258063,-0.8792856070926156
2024-11-04,-0.0798088784067547,0.5473099316681767,1.108112790686447,1.8021792965583117,1.0591922964012213,0.7599092270832761
2024-11-11,0.10983310007627138,-0.936007043574305,-1.0083621933857487,-0.13232363802002087,-1.6129604977384449,0.17018901817863838
2024-11-18,-0.621676730712843,0.9346116953902143,-0.22293129510145185,0.47017602870348263,-0.6402421061915914,-0.44143570355905176
2024-11-25,0.8239312492269945,1.7949941048525757,1.462676011231656,-0.3487485652896362,0.8816884297806146,-0.5852234405223462
2024-12-02,-0.47832632167588374,0.2183744314317899,0.23212550066094367,1.280597005418586,-0.7592982880582555,-0.5800893177358519
2024-12-09,0.5722190308787928,0.04280847034748962,-0.502092458562869,-0.48810617847016063,-1.2182586771343114,-0.3011305597580459
2024-12-16,1.865196730189073,1.2205723178284358,-0.5606410796513701,2.4587435406056284,2.2049642982496573,0.9017868571103359
2024-12-23,-0.734706642384052,-0.5206079572106385,-0.36907584561294055,-0.07081915107264238,-0.2129743089649767,0.36888301386931793
2024-12-30,0.1725231280497033,-0.6478302932289219,1.5687322282341227,2.379133783589208,0.21512004384319963,0.4636552033407561
2025-01-06,0.21333391935549204,-0.8394754636186722,-1.5781845572661264,0.21994204699954126,0.12449429919116244,-1.2008037467964876
2025-01-13,-0.9845688740308356,0.8079614739532734,0.07935293647578127,0.3470369672744305,0.9284012714905886,1.3749138227944322
2025-01-20,-1.3842543246715389,0.8335035804624568,2.1724395161870684,-1.267023025672784,-0.046184548539969277,0.6456123497962412
2025-01-27,0.4260289922045301,1.549597861509374,-1.1038236519614502,0.6368761174819892,0.06318554879956352,1.387943617084073
2025-02-03,-0.5847794743645315,1.7020820172603623,0.548449920835681,0.13186384658867437,-1.1190112306523796,0.8639678101758309
2025-02-10,0.24897106672180336,-0.2506793988789059,-2.3990023106822953,-0.36695249197212254,-0.9166889083041504,-1.4818653198889058
2025-02-17,-0.001924239194994142,0.4673746588858545,0.9015181393564015,1.3824715127303853,-0.08281434932349598,0.0850503317045127
2025-02-24,-0.02401275225572022,-1.5657016072476067,-1.2424444833717811,0.2641677559829588,0.041376172385234326,1.0468456355285054
2025-03-03,-1.1372677523717825,-1.6437776556756802,0.1971894370069904,-0.46186721562583044,-1.2317875082191663,-1.1284647671192185
2025-03-10,-1.013557025830751,-0.21684793617865533,-1.1766940871252445,-0.6794947826209371,-1.8234946303214463,-0.5289314677345444
2025-03-17,-1.1150473052270051,-1.8168016420730568,-1.043889021221946,-1.3539802522163824,0.7825385596539635,-2.057849859016754
2025-03-24,0.26961042324707934,2.193390999902944,-1.496492789418259,1.620146116566412,0.7799607696518207,0.7195967107389609
2025-03-31,-1.366281241795877,1.4591487052556968,-0.40005140754028273,-0.793796788283384,-0.4375818387118994,-0.8594129084187753
2025-04-07,0.4495146742473727,-2.345258007988994,-0.43974861792751396,-0.3552724097840855,-1.7978515896253484,-0.9161628036413949
2025-04-14,0.6775138670573401,1.2305635758197324,-0.45670244473083893,0.611845789881484,-0.6887325330559557,-0.26587734764737603
2025-04-21,0.0240684092461347,-1.6443544363628266,0.0013537692468985625,0.7439749894423174,-0.14918417920708593,0.24951335813415412
2025-04-28,-1.722924263431572,-0.3059615833295185,-0.465052736209376,-0.5820978380497162,-0.833653459868744,-0.949939700695441
2025-05-05,-0.5976812330667421,-0.45094648143385874,0.05236673103816337,-0.025244595583582958,0.024542983920055755,0.23125125957762593
2025-05-12,-0.016903747971147867,-0.6150830670719319,-0.39456684654678104,0.5478975653566658,-0.5271951194501148,0.6053973675730523
2025-05-19,0.27188929025016917,0.636575893720317,0.6805652927205766,-0.31033082994087363,-0.5170419142793077,-1.28413969416659
2025-05-26,-0.3793254642308227,0.692422743048614,-0.2719760033565995,-0.062227334820861555,-0.965525882348968,0.5141588672318524
2025-06-02,-1.5541151592661253,0.4880029897803639,0.1901692797142228,-0.23662886039001074,-0.07493769210126767,0.3229725489157633
2025-06-09,0.14273622429702676,-0.05035038937628002,-1.0162406258699392,0.308302260387767,-0.6535131147468204,0.3420853968527968
2025-06-16,1.5140797557043615,-0.22133404115457447,-0.011993975243797044,-1.4031989056873282,0.19622218665471058,-0.2809252827556077
2025-06-23,-0.7932126652215089,-0.5539858392829669,-0.054895110143358065,1.716973015923548,0.7185326093136167,0.4135372645725386
2025-06-30,-0.30421628028031816,0.4620997307814073,-0.32363668802096424,-0.03768876669554225,-0.33223055906310744,-0.5124409341948724
2025-07-07,-1.2500063321367663,-0.07827959863182327,0.2907623776297699,-1.5297410166975343,0.1982490655012165,-1.000373534094312
2025-07-14,-0.2530512922869068,0.004601598614431145,0.6020349340432964,0.35241902584772244,-0.8114327573661723,1.7505240979912786
2025-07-21,-0.564755720100705,0.2847604838741746,-0.35502353691344496,0.5691022672198793,0.38699419474948055,0.5547873385950285
2025-07-28,-0.21671464845647806,-1.3924625954381769,-0.5493509370913234,0.7709978907514462,-0.11468137528814741,0.16680146091927642
2025-08-04,-0.57258161047397,0.15461317754877868,-0.14798241968892395,-1.564129580020445,-0.9542066786835303,-0.47467970160283096
2025-08-11,0.3329308438043077,0.786225317836484,0.29424265867000754,-1.2989041339664393,0.11780750828065555,1.4104136109895065
2025-08-18,-1.5606102220209954,0.07220779261170605,0.7084995874972813,2.1474732071601204,-0.45122123880365134,1.0140834317115148
2025-08-25,0.6173517149356303,-0.5303596210585391,-0.32324756419870015,0.4216900097019083,0.4483392334669176,0.3638320206585406
2025-09-01,-0.23175021852226368,-0.48696512388386437,-0.48130989394698426,0.33477007948422827,0.9072741828549941,-0.2442324750867072
2025-09-08,-1.2786028709258068,0.010679277786521503,1.0897490609495106,-0.6243794279689016,-1.2498377027673173,1.4541912361759919
2025-09-15,-0.5417467593062238,-0.23433570035776294,0.7297694864545262,0.6209889712641616,-0.4824211675043332,-0.43792809908700103
2025-09-22,-0.9652283272053693,-0.1270980136805059,-1.6025791904353488,0.6101648637174161,0.6318392056345098,-2.6128934919094577
2025-09-29,0.07037374188915888,0.6183175419139871,-1.031146420057526,1.364147970262209,0.21202427797298892,0.20739029625737257
2025-10-06,-0.4406607561157743,-1.4563701170112286,0.3672193667891334,-1.9620272959182719,0.5589458849336266,1.150386154436694
2025-10-13,-1.5155837865189474,-1.4824607946436017,0.025375715571131895,-2.1735425851142565,0.5380232361719963,-1.6400626268376786
2025-10-20,-1.0243627793144872,-0.8813533918933063,-0.43402763579307885,-1.420785740145794,-1.10125823854629,0.038246154510899404
2025-10-27,-0.2802083461978584,-0.5619598375292945,-0.6246715695834687,-0.5492139301027763,0.3278437629444129,-0.9197044430103766
2025-11-03,-0.15497104339642623,0.35714203275534817,2.2414185961096815,-0.7591187795897844,1.0203809723733444,0.8680831263407992
2025-11-10,-0.2314011188843877,-0.328696680986625,-0.4222065300051432,-0.642839652645997,-2.703532015383453,-0.2979077130149552
2025-11-17,-0.9601278763354052,-0.9542300573065451,-3.8230652410758847,-2.514913907463971,0.03661213396200958,-0.7930718526016652
2025-11-24,0.3325568002701387,-0.30712183708046614,1.4456633800859215,0.5550413361588552,0.037828236654545315,0.27615812954365027
2025-12-01,-0.38901375735743327,0.849227817857261,-0.6540140161349524,0.8698468461184864,0.4541738664429463,-0.9143036179972525
2025-12-08,0.09594791927869373,-0.1585925730510769,-0.7034821276493785,-1.3980881656694502,-0.1267073554987825,1.2931690681980772
2025-12-15,-0.22185316014651085,-0.322675529559296,-0.32099983205192245,-0.7389740214455229,-0.4929997958641381,-0.00037014662523329126
2025-12-22,-0.4712804966773354,-0.5653263732458685,0.27132338908427306,0.43339322073863706,0.3298273235072075,-0.76506123003504
2025-12-29,-2.4582193589466277,-1.8716536270692203,-1.6301911832430294,-2.6283344332706258,-0.7560764154159368,-2.240986059876177
2026-01-05,-0.8805261356185496,-0.05058387113203607,0.07056726910816243,1.8038851455353884,2.7899022909764226,2.7041981347117874
2026-01-12,1.8132505542001944,0.4596080745368602,1.6238913181648575,1.8667229799507943,1.2641580594672497,0.2908444288477407
2026-01-19,-0.3538093162512178,-0.6206300306639189,-0.5263056397546777,1.0339331623076051,-2.688301504031412,2.0331127944105454
2026-01-26,-1.4261568651412182,-0.6872658406170229,0.0956797687976232,-0.37406706543601453,-0.20055194249929448,-0.5428052652153916
2026-02-02,0.27797377244042243,-0.3616642448252556,1.5285872324045042,0.5557147488308448,1.8418701635172423,1.0477941748827746
2026-02-09,-0.8990462587078547,0.6882461435222206,0.7295063553068367,-0.3410298582490374,1.019746405969325,0.3404640570210282
2026-02-16,-1.4251342343227098,-1.5722547272160463,-1.1785994931317603,-0.5030021542536524,-1.3448119116650297,-0.31178677286685536
2026-02-23,-0.33939970755448373,-0.3952336913921543,1.5214803425020678,-0.4953194572436851,0.5829247817447789,0.7376943255151666
2026-03-02,0.13543158734311422,-0.49778416738400455,-1.8574272285509308,-1.043992436731992,1.485361559326892,-0.6541672819463966
2026-03-09,-1.4239452633105112,-1.508668089075348,1.0154254943234797,-1.7226621029749345,0.6233182874800911,-0.5985270018891033
2026-03-16,-0.26931707799841303,-0.25681671277119067,-0.7656806577350973,-1.8668498512928873,-1.0884359236926853,-0.9240673291952184
2026-03-23,0.9381202062768498,1.5588910545345238,0.7591183682729167,2.2839726136788148,0.4364574896024139,0.45540544945291905
2026-03-30,-1.110053507532571,-0.6728817421439632,-0.856561935620178,-0.3539721831748411,1.271778863593535,-0.09751007496936331
